pair_id,gene_concept_id,gene_curie,gene_label,disease_concept_id,disease_curie,disease_label,seed_phenotype_count,seed_phenotype_rarity_score,shared_phenotype_count,shared_phenotype_rarity_score,phenotype_jaccard,shared_ratio_to_gene,shared_ratio_to_disease,gene_alias_count,gene_member_count,gene_xref_count,gene_phenotype_count,gene_out_degree,disease_alias_count,disease_member_count,disease_xref_count,disease_phenotype_count,disease_lacks_phenotype_count,disease_in_degree,disease_out_degree,disease_trial_count
fb80fa408407b93f4a9aa760bf2c028a,54199,NCBIGene:51206,GP6,23125,MONDO:0031332,Glanzmann thrombasthenia 1,5,0.5528894577807622,9,0.6064078602545621,0.25,0.9,0.2571428571428571,1,2,0,10,13,24,1,6,35,6,2,42,0
7dcf3a15667c3fc35ac206d249fac7a1,55435,NCBIGene:149465,CFAP57,25888,MONDO:0700290,spermatogenic failure 98,5,0.39915128730918203,9,0.46397716400054057,0.6428571428571429,0.8181818181818182,0.75,1,2,0,11,13,1,1,3,12,0,2,13,0
0ca4338568a525ca73c9aa9b6282ccde,55436,NCBIGene:149775,GNAS-AS1,12911,MONDO:0012911,pseudohypoparathyroidism type 1C,5,0.3158025372311087,9,0.3280419006742508,0.3,0.9,0.3103448275862069,1,2,0,10,14,6,1,10,29,0,2,34,0
42670fd86f6d2bacff74c3c2d8bd26d2,53968,NCBIGene:26074,CFAP61,27337,MONDO:0975747,spermatogenic failure 95,5,0.2568748645449544,9,0.2990054125881112,0.6923076923076923,0.8181818181818182,0.8181818181818182,1,2,0,11,14,1,1,4,11,0,2,12,0
4fe9189f62b8242d026580ed7137f8ed,55435,NCBIGene:149465,CFAP57,26889,MONDO:0957301,spermatogenic failure 84,4,0.23248462064251538,9,0.2990054125881112,0.6923076923076923,0.8181818181818182,0.8181818181818182,1,2,0,11,13,1,1,4,11,0,2,12,0
8d80b010f7ef2531dac712f3412b9a4d,55435,NCBIGene:149465,CFAP57,27244,MONDO:0971000,spermatogenic failure 93,4,0.23248462064251538,9,0.2990054125881112,0.6923076923076923,0.8181818181818182,0.8181818181818182,1,2,0,11,13,1,1,4,11,0,2,12,0
d9f69bfbf4f3fa972f444ac4a6659f8c,54809,NCBIGene:65975,STK33,27337,MONDO:0975747,spermatogenic failure 95,5,0.2568748645449544,9,0.2990054125881112,0.6923076923076923,0.8181818181818182,0.8181818181818182,1,2,0,11,13,1,1,4,11,0,2,12,0
b0383a09a82379238274df39e5c87588,53655,NCBIGene:11093,ADAMTS13,9335,MONDO:0009335,"hemolytic uremic syndrome, atypical, susceptibility to, 1",4,0.24374971433794962,9,0.27864667317397396,0.24324324324324326,0.42857142857142855,0.36,1,2,0,21,24,8,1,3,25,0,8,26,0
42fd340e505ead5680d05a810b6d4b3f,53473,NCBIGene:10233,LRRC23,25888,MONDO:0700290,spermatogenic failure 98,5,0.23522984289993276,9,0.2748283418707003,0.6923076923076923,0.9,0.75,1,2,0,10,12,1,1,3,12,0,2,13,0
9fadfe2d6b7ecf0030c634b950e415d4,51545,NCBIGene:3054,HCFC1,10185,MONDO:0010185,methylmalonic aciduria and homocystinuria type cblD,4,0.22056159420289856,9,0.22299342486578466,0.2,0.4090909090909091,0.28125,1,2,0,22,27,25,1,10,32,0,3,34,1
aa77f33666dd0bb98c283deed6305ab4,51007,NCBIGene:1337,COX6A1,7309,MONDO:0007309,Charcot-Marie-Tooth disease type 1A,5,0.05420038817885524,9,0.06800389617292393,0.24324324324324326,0.8181818181818182,0.2571428571428571,1,2,0,11,14,16,1,8,35,0,2,37,0
4ebb9bf53828e6727f343602199ed41f,51007,NCBIGene:1337,COX6A1,7308,MONDO:0007308,Charcot-Marie-Tooth disease type 2A1,5,0.05420038817885524,9,0.06554689371592147,0.391304347826087,0.8181818181818182,0.42857142857142855,1,2,0,11,14,27,1,11,21,0,2,22,0
ce5a22478b265c7bbaef8b2f54059c14,51007,NCBIGene:1337,COX6A1,7307,MONDO:0007307,Charcot-Marie-Tooth disease type 1B,5,0.05420038817885524,9,0.06554689371592147,0.32142857142857145,0.8181818181818182,0.34615384615384615,1,2,0,11,14,21,1,8,26,0,2,28,0
e6d7f2fb4f02aece3372d8f7602896cb,54710,NCBIGene:60528,ELAC2,13570,MONDO:0013570,combined oxidative phosphorylation defect type 8,5,0.02972149093579791,9,0.03492175962239161,0.2903225806451613,0.6,0.36,1,2,0,15,23,7,1,7,25,0,2,26,0
9e8da12e6333ac86947e2491d4ff67e3,51384,NCBIGene:2560,GABRB1,10466,MONDO:0010466,multiple congenital anomalies-hypotonia-seizures syndrome 2,5,0.022993947117291105,9,0.024997695588396405,0.04411764705882353,0.8181818181818182,0.04455445544554455,1,2,0,11,13,13,1,6,202,0,2,208,0
c5b45a984c5c2d4aa3562668b6ed72e0,54195,NCBIGene:51185,CRBN,27446,MONDO:0976231,"intellectual developmental disorder, autosomal recessive 83",5,0.01648276093256337,9,0.01961449197711719,0.14516129032258066,0.9,0.14754098360655737,1,2,0,10,13,1,1,5,61,0,2,62,0
991fa19cf1942d60346253049e9a75d1,54927,NCBIGene:80155,NAA15,58858,ORPHA:464311,Intellectual disability syndrome due to a DYRK1A point mutation,5,0.011572913183808542,9,0.01375627205350742,0.13043478260869565,0.9,0.1323529411764706,1,2,0,10,13,1,1,0,68,0,1,68,0
f7ca49f6a9df460766ee0465d18cd1fc,54927,NCBIGene:80155,NAA15,58890,ORPHA:261197,Proximal 16p11.2 microdeletion syndrome,5,0.011572913183808542,9,0.01375627205350742,0.16981132075471697,0.9,0.17307692307692307,1,2,0,10,13,1,1,0,52,0,1,52,0
3633d9e9b30860deead0e7f339a9254d,54927,NCBIGene:80155,NAA15,14892,MONDO:0014892,micrognathia-recurrent infections-behavioral abnormalities-mild intellectual disability syndrome,5,0.011572913183808542,9,0.013628518478118789,0.12857142857142856,0.9,0.13043478260869565,1,2,0,10,13,10,1,6,69,0,2,72,0
a336b19be33228e1759dbbb024386081,54927,NCBIGene:80155,NAA15,30554,MONDO:1060177,developmental and epileptic encephalopathy 119,5,0.011572913183808542,9,0.013615833333424684,0.04891304347826087,0.9,0.04918032786885246,1,2,0,10,13,5,1,2,183,0,2,184,0
07d692b7d2cffe9171fe7cd0d9aa16f8,54398,NCBIGene:55074,OXR1,10500,MONDO:0010500,"intellectual disability, X-linked, syndromic 33",5,0.008194443964332535,9,0.010194433511223526,0.10843373493975904,0.8181818181818182,0.1111111111111111,1,2,0,11,13,9,1,5,81,0,2,84,0
04dd3a81fdb2eaa8e967e2c4dc80ac09,54398,NCBIGene:55074,OXR1,7298,MONDO:0007298,spinocerebellar ataxia type 29,5,0.008194443964332535,9,0.010000883757925346,0.06293706293706294,0.8181818181818182,0.06382978723404255,1,2,0,11,13,11,1,9,141,0,3,142,1
bf2f4ce57d0e180a73d840ca255ee033,54398,NCBIGene:55074,OXR1,8943,MONDO:0008943,autosomal recessive spinocerebellar ataxia 2,5,0.008194443964332535,9,0.009818612355034104,0.2903225806451613,0.8181818181818182,0.3103448275862069,1,2,0,11,13,14,1,8,29,0,2,30,0
613d642ad6160f4fadc87343652a8cb2,54398,NCBIGene:55074,OXR1,8907,MONDO:0008907,PMM2-congenital disorder of glycosylation,5,0.008194443964332535,9,0.009805467922589382,0.1125,0.8181818181818182,0.11538461538461539,1,2,0,11,13,18,1,10,78,0,2,80,0
542c21411bce5e643a9bfa28c5f9f9f7,52168,NCBIGene:5092,PCBD1,12994,MONDO:0012994,dopa-responsive dystonia due to sepiapterin reductase deficiency,4,1.0416666666666667,8,1.2244822589548783,0.2,0.38095238095238093,0.2962962962962963,1,2,0,21,24,9,1,11,27,0,3,30,1
6fac312056d4935de42562e2211b1677,51242,NCBIGene:2057,EPOR,9892,MONDO:0009892,Chuvash polycythemia,5,0.9170995670995671,8,0.9441370645880139,0.2,0.27586206896551724,0.42105263157894735,1,2,0,29,33,16,1,7,19,0,2,21,0
fb6b7411ea5230416c9ad7548ee3e903,50676,NCBIGene:344,APOC2,14412,MONDO:0014412,"hyperlipoproteinemia, type 1D",4,0.4792207792207792,8,0.48998896983864715,0.42105263157894735,0.8,0.47058823529411764,1,2,0,10,16,5,1,6,17,0,2,21,0
77505d2c37443686a2f7fc909fdc680d,50877,NCBIGene:931,MS4A1,13283,MONDO:0013283,"immunodeficiency, common variable, 3",4,0.42094474153297684,8,0.434813550417429,0.4444444444444444,0.8888888888888888,0.47058823529411764,1,2,0,9,12,5,1,5,17,0,2,18,0
2992c7ae32754cbcc6e78c06bffd3fbe,53628,NCBIGene:10916,MAGED2,9424,MONDO:0009424,Bartter disease type 2,4,0.3486575481256332,8,0.38277091307983463,0.15384615384615385,0.7272727272727273,0.16326530612244897,1,2,0,11,17,16,1,8,49,0,2,50,0
fe20f65283b0da524644bf1389b333ba,53628,NCBIGene:10916,MAGED2,25284,MONDO:0100344,Bartter disease type 1,4,0.3486575481256332,8,0.38277091307983463,0.17391304347826086,0.7272727272727273,0.18604651162790697,1,2,0,11,17,21,1,8,43,0,1,44,0
219ee1e2aa08bde063caa60e28dbc874,55436,NCBIGene:149775,GNAS-AS1,55983,ORPHA:79443,Pseudohypoparathyroidism type 1A,5,0.3158025372311087,8,0.32776740163499746,0.11594202898550725,0.8,0.11940298507462686,1,2,0,10,14,1,1,0,67,1,1,68,0
4e9d80c5f36cd8b50d4c7af692032bc0,55436,NCBIGene:149775,GNAS-AS1,55985,ORPHA:79444,Pseudohypoparathyroidism type 1C,5,0.3158025372311087,8,0.32776740163499746,0.14285714285714285,0.8,0.14814814814814814,1,2,0,10,14,1,1,0,54,1,1,55,0
8d0de5ee9474892f04c22a0d23cf0b90,55436,NCBIGene:149775,GNAS-AS1,7078,MONDO:0007078,pseudohypoparathyroidism type 1A,4,0.3055984555984556,8,0.31783781904159775,0.23529411764705882,0.8,0.25,1,2,0,10,14,13,1,12,32,0,2,35,0
71be226ab7adac077e4ad95f9717e213,51181,NCBIGene:1824,DSC2,11017,MONDO:0011017,Naxos disease,5,0.257015306122449,8,0.2917382903451708,0.14285714285714285,0.5714285714285714,0.16,1,2,0,14,22,20,1,9,50,0,2,54,0
2feda4e951989a61c03dfb7b3f264c7c,54438,NCBIGene:55243,KIRREL1,23531,MONDO:0033203,nephrotic syndrome 14,4,0.26535762032085564,8,0.27160180219764424,0.21621621621621623,0.8888888888888888,0.2222222222222222,1,2,0,9,11,11,1,6,36,0,2,40,0
14857a34e9ee3cab5895a56c754a6fa6,55742,NCBIGene:401024,FSIP2,22936,MONDO:0030809,spermatogenic failure 72,5,0.2628272454973354,8,0.2713337744764385,0.8,0.8888888888888888,0.8888888888888888,1,2,0,9,12,3,1,4,9,0,2,10,0
460911a9fde30959068bdfc7c9a0035a,53474,NCBIGene:10235,RASGRP2,23080,MONDO:0031009,Glanzmann thrombasthenia 2,5,0.2532662240308417,8,0.266837387009635,0.5,0.8888888888888888,0.5333333333333333,1,2,0,9,12,4,1,4,15,0,2,16,0
9abd08816a4e002ce90dacb71485ca61,53473,NCBIGene:10233,LRRC23,27337,MONDO:0975747,spermatogenic failure 95,5,0.23522984289993276,8,0.2535508671335657,0.6153846153846154,0.8,0.7272727272727273,1,2,0,10,12,1,1,4,11,0,2,12,0
11aff5fb0babf96ba27eb350476bbe9b,55307,NCBIGene:122481,AK7,22666,MONDO:0029148,spermatogenic failure 34,5,0.23376614266574072,8,0.24227267164484392,0.8888888888888888,1,0.8888888888888888,1,2,0,8,11,3,1,5,9,0,2,10,0
9fa6b1cb644fc974dc095a7880ecb9b9,55742,NCBIGene:401024,FSIP2,24775,MONDO:0054731,spermatogenic failure 27,4,0.2173727000427899,8,0.24227267164484392,0.8888888888888888,0.8888888888888888,1,1,2,0,9,12,3,1,5,8,0,2,9,0
db1b04c15f368f13f56ad88600a2d2de,50886,NCBIGene:970,CD70,27560,MONDO:0979570,immunodeficiency 133 with ectodermal dysplasia with or without peripheral neuropathy,4,0.21537289168868115,8,0.23460478352988548,0.05194805194805195,0.7272727272727273,0.052980132450331126,1,2,0,11,14,1,1,4,151,0,2,152,0
4ae7bb32d521291f09be8b1a7dce7d74,51545,NCBIGene:3054,HCFC1,13925,MONDO:0013925,"methylmalonic acidemia with homocystinuria, type cblJ",4,0.22056159420289856,8,0.22421049725078832,0.15384615384615385,0.36363636363636365,0.21052631578947367,1,2,0,22,27,8,1,5,38,0,2,39,0
31c74abbb5b184a5623ce8401f0b7dfa,55398,NCBIGene:144406,CFAP251,22855,MONDO:0030531,spermatogenic failure 65,5,0.13636354526314332,8,0.14487007424224652,0.7272727272727273,1,0.7272727272727273,1,2,0,8,11,2,1,4,11,0,2,12,0
54ad3bbe907bdbb7ab00eef8fba0087f,55398,NCBIGene:144406,CFAP251,27125,MONDO:0958206,spermatogenic failure 89,5,0.13636354526314332,8,0.14487007424224652,0.6666666666666666,1,0.6666666666666666,1,2,0,8,11,1,1,4,12,0,2,13,0
69bd5429f8cac0987f48c24aa75a66a2,55398,NCBIGene:144406,CFAP251,26889,MONDO:0957301,spermatogenic failure 84,5,0.13636354526314332,8,0.14487007424224652,0.7272727272727273,1,0.7272727272727273,1,2,0,8,11,1,1,4,11,0,2,12,0
a3c2ff56ec9cb2b91809e0fe9a348851,55398,NCBIGene:144406,CFAP251,24747,MONDO:0054615,spermatogenic failure 18,5,0.13636354526314332,8,0.14487007424224652,1,1,1,1,2,0,8,11,3,1,5,8,0,2,9,0
adfc45da65d91cd51bf68452622945bc,55398,NCBIGene:144406,CFAP251,22666,MONDO:0029148,spermatogenic failure 34,5,0.13636354526314332,8,0.14487007424224652,0.8888888888888888,1,0.8888888888888888,1,2,0,8,11,3,1,5,9,0,2,10,0
d3646fafa3c79791d389ae052d19e355,55398,NCBIGene:144406,CFAP251,27473,MONDO:0978302,spermatogenic failure 100,5,0.13636354526314332,8,0.14487007424224652,0.6666666666666666,1,0.6666666666666666,1,2,0,8,11,1,1,3,12,0,2,13,0
da1bcc716d9b61aa12331e00d2aaddd9,55398,NCBIGene:144406,CFAP251,27244,MONDO:0971000,spermatogenic failure 93,5,0.13636354526314332,8,0.14487007424224652,0.7272727272727273,1,0.7272727272727273,1,2,0,8,11,1,1,4,11,0,2,12,0
15a02c44d80c25b373f3e30e78d6bc39,53263,NCBIGene:9368,NHERF1,12850,MONDO:0012850,hypophosphatemic nephrolithiasis/osteoporosis 1,5,0.1296164261227782,8,0.13687692902303544,0.8888888888888888,1,0.8888888888888888,1,2,0,8,15,5,1,6,9,0,2,12,0
38dda65cbddf2a58e3e11ad6b18fabe4,55029,NCBIGene:83938,LRMDA,13560,MONDO:0013560,Hermansky-Pudlak syndrome 8,5,0.13111492673992675,8,0.13496212366015786,0.25806451612903225,0.8888888888888888,0.26666666666666666,1,2,0,9,14,6,1,7,30,0,2,31,0
fe9e685fd488a5a78146942fe8a91cb0,51007,NCBIGene:1337,COX6A1,12231,MONDO:0012231,Charcot-Marie-Tooth disease type 2A2,5,0.05420038817885524,8,0.0621222361816749,0.23529411764705882,0.7272727272727273,0.25806451612903225,1,2,0,11,14,21,1,10,31,0,2,32,0
90628bae1f3710a7fcca1fdfca3e1820,51484,NCBIGene:2819,GPD1,56267,ORPHA:64,Alström syndrome,5,0.04411873585499822,8,0.04791805310649167,0.06611570247933884,0.6666666666666666,0.06837606837606838,1,2,0,12,15,1,1,0,117,0,1,117,0
97ceaf6af5d54adf8ce95179ba237b4b,54710,NCBIGene:60528,ELAC2,12624,MONDO:0012624,acyl-CoA dehydrogenase 9 deficiency,5,0.02972149093579791,8,0.033905155028551244,0.27586206896551724,0.5333333333333333,0.36363636363636365,1,2,0,15,23,5,1,8,22,0,2,23,0
7bd8501194524dda26dd025ad9313ec7,54195,NCBIGene:51185,CRBN,23348,MONDO:0032790,neurodevelopmental disorder with coarse facies and mild distal skeletal abnormalities,5,0.01648276093256337,8,0.01792534217583477,0.03389830508474576,0.8,0.03418803418803419,1,2,0,10,13,3,1,4,234,0,2,235,0
82370e3d0cb038e5fa2ac92a64a1ef22,54927,NCBIGene:80155,NAA15,27464,MONDO:0978293,Houge-Janssens syndrome 4,5,0.011572913183808542,8,0.013187751141643863,0.06779661016949153,0.8,0.06896551724137931,1,2,0,10,13,1,1,3,116,0,2,117,0
e3ffcff76507cc620d934fe895ca09d4,54398,NCBIGene:55074,OXR1,24924,MONDO:0060745,intellectual developmental disorder with or without epilepsy or cerebellar ataxia,5,0.008194443964332535,8,0.00943971653009145,0.25806451612903225,0.7272727272727273,0.2857142857142857,1,2,0,11,13,3,1,3,28,0,2,29,0
9da1de9e3537cf865191deaf0cd5acd7,52347,NCBIGene:5625,PRODH,9401,MONDO:0009401,hyperprolinemia type 2,4,0.5833333333333334,7,0.6959350685113423,0.22580645161290322,0.25,0.7,1,2,0,28,35,15,1,10,10,0,2,11,0
1b065adadd10d1adc03dcbc02ce4da6f,50964,NCBIGene:1203,CLN5,8083,MONDO:0008083,"ceroid lipofuscinosis, neuronal, 4 (Kufs type)",4,0.6444444444444445,7,0.6488090423629398,0.18421052631578946,0.28,0.35,1,2,0,25,31,18,1,7,20,0,2,21,0
c3394add6f9b7a21ea683a5bb2b830be,54954,NCBIGene:80331,DNAJC5,9745,MONDO:0009745,neuronal ceroid lipofuscinosis 5,4,0.6444444444444445,7,0.6488090423629398,0.18421052631578946,0.35,0.28,1,2,0,20,25,16,1,7,25,0,5,27,0
8d24e55092e2f30a756c9a85e7e0bd2a,50964,NCBIGene:1203,CLN5,8768,MONDO:0008768,"ceroid lipofuscinosis, neuronal, 6B (Kufs type)",4,0.6444444444444445,7,0.6486267709600486,0.17073170731707318,0.28,0.30434782608695654,1,2,0,25,31,12,1,7,23,0,2,24,0
29866b6e820cdde10fcf3f2516c57d67,55104,NCBIGene:84693,MCEE,59619,ORPHA:79282,"Methylmalonic acidemia with homocystinuria, type cblC",5,0.44296187910318346,7,0.4499383564411066,0.08641975308641975,0.5833333333333334,0.09210526315789473,1,2,0,12,18,1,1,0,76,0,1,76,0
725d42f45837e14ea71de40b1d2cbd83,50721,NCBIGene:486,FXYD2,9904,MONDO:0009904,Gitelman syndrome,5,0.3653207014190996,7,0.37583664927944577,0.06422018348623854,0.7777777777777778,0.06542056074766354,1,2,0,9,12,8,1,14,107,0,4,110,2
31279494a50eba31ca2649a7fe354b81,51682,NCBIGene:3604,TNFRSF9,11338,MONDO:0011338,Omenn syndrome,4,0.3385854341736695,7,0.35137074869115964,0.05785123966942149,0.3888888888888889,0.06363636363636363,1,2,0,18,21,6,1,11,110,0,6,112,0
facf27bb03db459b155891ecbc294179,54385,NCBIGene:54977,SLC25A38,14094,MONDO:0014094,severe congenital hypochromic anemia with ringed sideroblasts,5,0.3005026223776224,7,0.30320701532591776,0.3684210526315789,0.875,0.3888888888888889,1,2,0,8,11,6,1,6,18,0,2,22,0
cf41c22e3180709b5e6c1388ae34d439,55742,NCBIGene:401024,FSIP2,23016,MONDO:0030926,spermatogenic failure 51,5,0.2628272454973354,7,0.27945335447673103,0.5833333333333334,0.7777777777777778,0.7,1,2,0,9,12,3,1,4,10,0,2,11,0
702e82f281c002f8746409fe116390d2,53474,NCBIGene:10235,RASGRP2,23125,MONDO:0031332,Glanzmann thrombasthenia 1,4,0.24462768615692154,7,0.2636633300100318,0.1891891891891892,0.7777777777777778,0.2,1,2,0,9,12,24,1,6,35,6,2,42,0
d0e060e7255f04dcb69d55f54e8437b8,52327,NCBIGene:5568,PRKACG,9276,MONDO:0009276,Bernard-Soulier syndrome,5,0.2538413682062562,7,0.2585887072489313,0.1794871794871795,0.7777777777777778,0.1891891891891892,1,2,0,9,12,22,1,13,37,0,7,39,0
dceac5e329651b9b1b14af3efd3c6acc,54669,NCBIGene:57654,UVSSA,10909,MONDO:0010909,UV-sensitive syndrome 1,5,0.22732315241081313,7,0.22818120963655128,0.7,1,0.7,1,2,0,7,10,6,1,5,10,0,2,11,0
1212114b607a008d529272e2a280d03b,55742,NCBIGene:401024,FSIP2,23262,MONDO:0032686,spermatogenic failure 35,4,0.2173727000427899,7,0.2258792290218931,0.7777777777777778,0.7777777777777778,1,1,2,0,9,12,3,1,4,7,0,2,8,0
1249bc0e54682938bab4f23ec8401074,55041,NCBIGene:84074,QRICH2,22936,MONDO:0030809,spermatogenic failure 72,5,0.22395164741121096,7,0.2258792290218931,0.7777777777777778,1,0.7777777777777778,1,2,0,7,9,3,1,4,9,0,2,10,0
2a2e683f7d564e379fdfc103f2dc96d1,55041,NCBIGene:84074,QRICH2,24775,MONDO:0054731,spermatogenic failure 27,5,0.22395164741121096,7,0.2258792290218931,0.875,1,0.875,1,2,0,7,9,3,1,5,8,0,2,9,0
540693db88cde5d26d97913cadff5d4e,55307,NCBIGene:122481,AK7,23262,MONDO:0032686,spermatogenic failure 35,4,0.2173727000427899,7,0.2258792290218931,0.875,0.875,1,1,2,0,8,11,3,1,4,7,0,2,8,0
75a1c8fdbe6110ffa0450c6d292ae1ef,55041,NCBIGene:84074,QRICH2,22666,MONDO:0029148,spermatogenic failure 34,5,0.22395164741121096,7,0.2258792290218931,0.7777777777777778,1,0.7777777777777778,1,2,0,7,9,3,1,5,9,0,2,10,0
7e480e42eeaf2039cca716c04801d6e3,55307,NCBIGene:122481,AK7,22936,MONDO:0030809,spermatogenic failure 72,4,0.2173727000427899,7,0.2258792290218931,0.7,0.875,0.7777777777777778,1,2,0,8,11,3,1,4,9,0,2,10,0
20925c0dccd304b4999451515808f9c8,55644,NCBIGene:286464,CFAP47,27244,MONDO:0971000,spermatogenic failure 93,5,0.13636354526314332,7,0.1593359352545152,0.5833333333333334,0.875,0.6363636363636364,1,2,0,8,11,1,1,4,11,0,2,12,0
5f2407b407573ad86cadfe17ddad3991,55644,NCBIGene:286464,CFAP47,27125,MONDO:0958206,spermatogenic failure 89,5,0.13636354526314332,7,0.1593359352545152,0.5384615384615384,0.875,0.5833333333333334,1,2,0,8,11,1,1,4,12,0,2,13,0
642dc31cc6f233b23bc1124ef266dc4f,55644,NCBIGene:286464,CFAP47,25888,MONDO:0700290,spermatogenic failure 98,5,0.13636354526314332,7,0.1593359352545152,0.5384615384615384,0.875,0.5833333333333334,1,2,0,8,11,1,1,3,12,0,2,13,0
6b1b376380283bae73e9842ed05218fb,55644,NCBIGene:286464,CFAP47,27473,MONDO:0978302,spermatogenic failure 100,5,0.13636354526314332,7,0.1593359352545152,0.5384615384615384,0.875,0.5833333333333334,1,2,0,8,11,1,1,3,12,0,2,13,0
c066d8dbcb52dc0c1ca809c6f8e24034,55644,NCBIGene:286464,CFAP47,26889,MONDO:0957301,spermatogenic failure 84,5,0.13636354526314332,7,0.1593359352545152,0.5833333333333334,0.875,0.6363636363636364,1,2,0,8,11,1,1,4,11,0,2,12,0
c1268fff3f3c57186c8b6f6ce45e000a,55644,NCBIGene:286464,CFAP47,22797,MONDO:0030430,spermatogenic failure 56,5,0.13636354526314332,7,0.1593359352545152,0.7,0.875,0.7777777777777778,1,2,0,8,11,2,1,4,9,0,2,10,0
ef5768430c14d7882d531d92b2583a0a,55644,NCBIGene:286464,CFAP47,22855,MONDO:0030531,spermatogenic failure 65,5,0.13636354526314332,7,0.1593359352545152,0.5833333333333334,0.875,0.6363636363636364,1,2,0,8,11,2,1,4,11,0,2,12,0
56d6e09823d135ec8b3929eb62f10896,55398,NCBIGene:144406,CFAP251,26746,MONDO:0859477,"spermatogenic failure, X-linked, 5",5,0.13636354526314332,7,0.14463740788580165,0.7,0.875,0.7777777777777778,1,2,0,8,11,1,1,4,9,0,2,10,0
078d6bf5ce59e40772495299a4336da1,55398,NCBIGene:144406,CFAP251,25888,MONDO:0700290,spermatogenic failure 98,5,0.13636354526314332,7,0.14317515898800923,0.5384615384615384,0.875,0.5833333333333334,1,2,0,8,11,1,1,3,12,0,2,13,0
0b37494a806a50bc9a89e9742fca61d5,51156,NCBIGene:1769,DNAH8,27244,MONDO:0971000,spermatogenic failure 93,5,0.13636354526314332,7,0.14317515898800923,0.5833333333333334,0.875,0.6363636363636364,1,2,0,8,10,1,1,4,11,0,2,12,0
3533a41e48563be24ee96732e50a646e,51156,NCBIGene:1769,DNAH8,26889,MONDO:0957301,spermatogenic failure 84,5,0.13636354526314332,7,0.14317515898800923,0.5833333333333334,0.875,0.6363636363636364,1,2,0,8,10,1,1,4,11,0,2,12,0
4719104d95c47230ac145d1aa5a701d2,51156,NCBIGene:1769,DNAH8,24747,MONDO:0054615,spermatogenic failure 18,5,0.13636354526314332,7,0.14317515898800923,0.7777777777777778,0.875,0.875,1,2,0,8,10,3,1,5,8,0,2,9,0
4c907cb940294722767c07c804f8c5e6,51156,NCBIGene:1769,DNAH8,27125,MONDO:0958206,spermatogenic failure 89,5,0.13636354526314332,7,0.14317515898800923,0.5384615384615384,0.875,0.5833333333333334,1,2,0,8,10,1,1,4,12,0,2,13,0
86bb7dee105e9fecf876a28d61b969ec,51156,NCBIGene:1769,DNAH8,22797,MONDO:0030430,spermatogenic failure 56,5,0.13636354526314332,7,0.14317515898800923,0.7,0.875,0.7777777777777778,1,2,0,8,10,2,1,4,9,0,2,10,0
91fe35ca087cefdfa453698edf808140,55398,NCBIGene:144406,CFAP251,22797,MONDO:0030430,spermatogenic failure 56,5,0.13636354526314332,7,0.14317515898800923,0.7,0.875,0.7777777777777778,1,2,0,8,11,2,1,4,9,0,2,10,0
968c4681071fe5e26d6fe85d0d31bc04,51156,NCBIGene:1769,DNAH8,22666,MONDO:0029148,spermatogenic failure 34,5,0.13636354526314332,7,0.14317515898800923,0.7,0.875,0.7777777777777778,1,2,0,8,10,3,1,5,9,0,2,10,0
a60ec41cf41916908cf31e7befa773f4,51156,NCBIGene:1769,DNAH8,22855,MONDO:0030531,spermatogenic failure 65,5,0.13636354526314332,7,0.14317515898800923,0.5833333333333334,0.875,0.6363636363636364,1,2,0,8,10,2,1,4,11,0,2,12,0
ada9a065c51e6ed5fdad272deca16fcb,55398,NCBIGene:144406,CFAP251,23652,MONDO:0033673,spermatogenic failure 46,5,0.13636354526314332,7,0.14317515898800923,0.7777777777777778,0.875,0.875,1,2,0,8,11,2,1,4,8,0,2,9,0
b1d55929f2e8a24da9000e6f0abc5799,51156,NCBIGene:1769,DNAH8,22665,MONDO:0029147,spermatogenic failure 33,5,0.13636354526314332,7,0.14317515898800923,0.7777777777777778,0.875,0.875,1,2,0,8,10,3,1,5,8,0,2,9,0
b1d66450a9e553850b489bc6b5d15b63,51156,NCBIGene:1769,DNAH8,25888,MONDO:0700290,spermatogenic failure 98,5,0.13636354526314332,7,0.14317515898800923,0.5384615384615384,0.875,0.5833333333333334,1,2,0,8,10,1,1,3,12,0,2,13,0
fa0d88567211c017223979dd5d1f200e,51156,NCBIGene:1769,DNAH8,27473,MONDO:0978302,spermatogenic failure 100,5,0.13636354526314332,7,0.14317515898800923,0.5384615384615384,0.875,0.5833333333333334,1,2,0,8,10,1,1,3,12,0,2,13,0
6b4ed0d38a0c6bd9ace8e2e3f837639b,55398,NCBIGene:144406,CFAP251,27337,MONDO:0975747,spermatogenic failure 95,5,0.13636354526314332,7,0.13829112687382547,0.5833333333333334,0.875,0.6363636363636364,1,2,0,8,11,1,1,4,11,0,2,12,0
e3053646761ad22dfb5193835a84fbfd,52214,NCBIGene:5224,PGAM2,56166,ORPHA:228305,"Carnitine palmitoyl transferase II deficiency, severe infantile form",5,0.1247580921493965,7,0.13181762419052692,0.22580645161290322,0.7777777777777778,0.2413793103448276,1,2,0,9,13,1,1,0,29,0,1,29,0
802682ee96e47a00e2fa609181bb2b56,52214,NCBIGene:5224,PGAM2,56163,ORPHA:228302,"Carnitine palmitoyl transferase II deficiency, myopathic form",5,0.1247580921493965,7,0.13037053344587812,0.30434782608695654,0.7777777777777778,0.3333333333333333,1,2,0,9,13,1,1,0,21,0,1,21,0
