pair_id,label,gene_concept_id,gene_curie,gene_label,disease_concept_id,disease_curie,disease_label,seed_phenotype_count,seed_phenotype_rarity_score,shared_phenotype_count,shared_phenotype_rarity_score,phenotype_jaccard,shared_ratio_to_gene,shared_ratio_to_disease,gene_alias_count,gene_member_count,gene_xref_count,gene_phenotype_count,gene_out_degree,disease_alias_count,disease_member_count,disease_xref_count,disease_phenotype_count,disease_lacks_phenotype_count,disease_in_degree,disease_out_degree,disease_trial_count
743721d0b578d08a145331f8229e4dff,1,50628,NCBIGene:197,AHSG,20893,MONDO:0021035,alopecia-intellectual disability syndrome 1,0,0,4,0.112367538391029,0.13333333333333333,0.13333333333333333,1,1,2,0,30,33,5,1,5,4,0,2,5,0
743721d0b578d08a145331f8229e4dff,1,50628,NCBIGene:197,AHSG,20893,MONDO:0021035,alopecia-intellectual disability syndrome 1,0,0,4,0.112367538391029,0.13333333333333333,0.13333333333333333,1,1,2,0,30,33,5,1,5,4,0,2,5,0
76b91875418b89e436ddc20383dcb490,1,50601,NCBIGene:118,ADD1,7781,MONDO:0007781,"essential hypertension, genetic",0,0,4,3.203030303030303,1,1,1,1,2,0,4,7,15,1,1,4,0,16,7,0
76b91875418b89e436ddc20383dcb490,1,50601,NCBIGene:118,ADD1,7781,MONDO:0007781,"essential hypertension, genetic",0,0,4,3.203030303030303,1,1,1,1,2,0,4,7,15,1,1,4,0,16,7,0
a429918ecf67ee44b985f564b3d969c4,1,50625,NCBIGene:190,NR0B1,55858,ORPHA:393,"46,XX testicular difference of sex development",0,0,4,0.10669917877504888,0.039603960396039604,0.039603960396039604,1,1,2,0,101,110,1,1,0,4,0,5,4,0
aaaf0139476c4cec2767d5f10d65ddc5,1,50583,NCBIGene:71,ACTG1,11480,MONDO:0011480,autosomal dominant nonsyndromic hearing loss 20,0,0,4,0.0773778522409356,0.043010752688172046,0.043010752688172046,1,1,2,0,93,105,11,1,6,4,0,2,5,0
aaaf0139476c4cec2767d5f10d65ddc5,1,50583,NCBIGene:71,ACTG1,11480,MONDO:0011480,autosomal dominant nonsyndromic hearing loss 20,0,0,4,0.0773778522409356,0.043010752688172046,0.043010752688172046,1,1,2,0,93,105,11,1,6,4,0,2,5,0
ad2710ce1eda9f87527a59b8b853ac5a,1,50567,NCBIGene:25,ABL1,11996,MONDO:0011996,"chronic myelogenous leukemia, BCR-ABL1 positive",0,0,4,3.519230769230769,0.06451612903225806,0.06451612903225806,1,1,2,0,62,70,26,1,16,4,0,7,6,0
ad2710ce1eda9f87527a59b8b853ac5a,1,50567,NCBIGene:25,ABL1,11996,MONDO:0011996,"chronic myelogenous leukemia, BCR-ABL1 positive",0,0,4,3.519230769230769,0.06451612903225806,0.06451612903225806,1,1,2,0,62,70,26,1,16,4,0,7,6,0
b369f434ba2498dd75020a7d1d624de6,1,50623,NCBIGene:185,AGTR1,7781,MONDO:0007781,"essential hypertension, genetic",0,0,4,3.203030303030303,0.26666666666666666,0.26666666666666666,1,1,2,0,15,22,15,1,1,4,0,16,7,0
b369f434ba2498dd75020a7d1d624de6,1,50623,NCBIGene:185,AGTR1,7781,MONDO:0007781,"essential hypertension, genetic",0,0,4,3.203030303030303,0.26666666666666666,0.26666666666666666,1,1,2,0,15,22,15,1,1,4,0,16,7,0
e8a9add8f0b0534aa2cb3ad60dc47308,1,50566,NCBIGene:24,ABCA4,9549,MONDO:0009549,severe early-childhood-onset retinal dystrophy,0,0,4,2.3319282110238233,0.043010752688172046,0.043010752688172046,1,1,2,0,93,109,12,1,7,4,0,4,6,2
e8a9add8f0b0534aa2cb3ad60dc47308,1,50566,NCBIGene:24,ABCA4,9549,MONDO:0009549,severe early-childhood-onset retinal dystrophy,0,0,4,2.3319282110238233,0.043010752688172046,0.043010752688172046,1,1,2,0,93,109,12,1,7,4,0,4,6,2
f0b62ab1c4f179771aa6719b3316cfb1,1,50575,NCBIGene:49,ACR,26980,MONDO:0957594,spermatogenic failure 87,0,0,4,1.0170130579582064,1,1,1,1,2,0,4,6,1,1,4,4,0,2,5,0
f0b62ab1c4f179771aa6719b3316cfb1,1,50575,NCBIGene:49,ACR,26980,MONDO:0957594,spermatogenic failure 87,0,0,4,1.0170130579582064,1,1,1,1,2,0,4,6,1,1,4,4,0,2,5,0
3265f67e93b119932cf05de4a05bb309,1,50629,NCBIGene:203,AK1,12967,MONDO:0012967,hemolytic anemia due to adenylate kinase deficiency,0,0,3,2.0206673529149097,1,1,1,1,2,0,3,6,3,1,8,3,0,2,4,0
3265f67e93b119932cf05de4a05bb309,1,50629,NCBIGene:203,AK1,12967,MONDO:0012967,hemolytic anemia due to adenylate kinase deficiency,0,0,3,2.0206673529149097,1,1,1,1,2,0,3,6,3,1,8,3,0,2,4,0
3c513b2c347111fb91bde5bb1c306592,1,50580,NCBIGene:59,ACTA2,13542,MONDO:0013542,Moyamoya disease 5,0,0,3,0.4763944689829949,0.036585365853658534,0.036585365853658534,1,1,2,0,82,95,6,1,4,3,0,2,5,0
3c513b2c347111fb91bde5bb1c306592,1,50580,NCBIGene:59,ACTA2,13542,MONDO:0013542,Moyamoya disease 5,0,0,3,0.4763944689829949,0.036585365853658534,0.036585365853658534,1,1,2,0,82,95,6,1,4,3,0,2,5,0
96ea4ca6c5f96bb9de6df5b61ebf21c8,1,50637,NCBIGene:217,ALDH2,12454,MONDO:0012454,"alcohol sensitivity, acute",0,0,3,8.001097996157014,0.5,1,0.5,1,2,0,3,5,5,1,3,6,0,2,9,0
96ea4ca6c5f96bb9de6df5b61ebf21c8,1,50637,NCBIGene:217,ALDH2,12454,MONDO:0012454,"alcohol sensitivity, acute",0,0,3,8.001097996157014,0.5,1,0.5,1,2,0,3,5,5,1,3,6,0,2,9,0
b84998da2730771c9f03b215e6727483,1,50595,NCBIGene:103,ADAR,7483,MONDO:0007483,dyschromatosis symmetrica hereditaria,0,0,3,0.40305056155568,0.02127659574468085,0.02127659574468085,1,1,2,0,141,150,10,1,9,3,0,2,6,0
b84998da2730771c9f03b215e6727483,1,50595,NCBIGene:103,ADAR,7483,MONDO:0007483,dyschromatosis symmetrica hereditaria,0,0,3,0.40305056155568,0.02127659574468085,0.02127659574468085,1,1,2,0,141,150,10,1,9,3,0,2,6,0
bfea38fbfa796fd552c8479c3a55fc86,1,50644,NCBIGene:241,ALOX5AP,20671,MONDO:0020671,obsolete susceptibility to ischemic stroke,0,0,3,0.029715448420484392,1,1,1,1,2,0,3,6,8,1,1,3,0,3,3,0
ed1d1e296cd2759d6d3af87f83260300,1,50631,NCBIGene:207,AKT1,16419,MONDO:0016419,hereditary breast carcinoma,0,0,3,0.26093725105528565,0.009836065573770493,0.009836065573770493,1,1,2,0,305,325,17,1,11,3,0,49,5,0
ed1d1e296cd2759d6d3af87f83260300,1,50631,NCBIGene:207,AKT1,16419,MONDO:0016419,hereditary breast carcinoma,0,0,3,0.26093725105528565,0.009836065573770493,0.009836065573770493,1,1,2,0,305,325,17,1,11,3,0,49,5,0
23bf9a0b260f463d902796ab4f158b32,1,50603,NCBIGene:125,ADH1B,7079,MONDO:0007079,alcohol dependence,0,0,2,0.16136363636363638,1,1,1,1,2,0,2,4,6,1,14,2,0,8,4,0
23bf9a0b260f463d902796ab4f158b32,1,50603,NCBIGene:125,ADH1B,7079,MONDO:0007079,alcohol dependence,0,0,2,0.16136363636363638,1,1,1,1,2,0,2,4,6,1,14,2,0,8,4,0
415c3e5fc90a4c173c99b28fe8a500c7,1,50597,NCBIGene:107,ADCY1,12421,MONDO:0012421,autosomal recessive nonsyndromic hearing loss 44,0,0,2,0.10572849060762655,1,1,1,1,2,0,2,8,9,1,6,2,0,2,3,0
415c3e5fc90a4c173c99b28fe8a500c7,1,50597,NCBIGene:107,ADCY1,12421,MONDO:0012421,autosomal recessive nonsyndromic hearing loss 44,0,0,2,0.10572849060762655,1,1,1,1,2,0,2,8,9,1,6,2,0,2,3,0
6b714f099e38b791c7430b9167e26bea,1,50610,NCBIGene:153,ADRB1,20786,MONDO:0020786,"obsolete short sleep, familial natural, 2",0,0,2,0.6672156647451734,1,1,1,1,2,0,2,6,4,1,1,2,0,2,2,0
6b714f099e38b791c7430b9167e26bea,1,50610,NCBIGene:153,ADRB1,20786,MONDO:0020786,"obsolete short sleep, familial natural, 2",0,0,2,0.6672156647451734,1,1,1,1,2,0,2,6,4,1,1,2,0,2,2,0
6fd272c86af0c0dfc56882c1b2f3d2ec,1,50645,NCBIGene:242,ALOX12B,58412,ORPHA:281122,Self-improving collodion baby,0,0,2,0.028935674989420228,0.03333333333333333,0.03333333333333333,1,1,2,0,60,66,1,1,0,2,0,3,2,0
7b90973c55843c8b2c468992802f236f,1,50599,NCBIGene:111,ADCY5,56424,ORPHA:1429,Benign hereditary chorea,0,0,2,0.012837847661418125,0.025974025974025976,0.025974025974025976,1,1,2,0,77,85,1,1,0,2,0,2,2,0
83ba5ef2f579344b943f83c77d7a77f8,1,50566,NCBIGene:24,ABCA4,7932,MONDO:0007932,age related macular degeneration 2,0,0,2,0.09578709331660196,0.021505376344086023,0.021505376344086023,1,1,2,0,93,109,7,1,6,2,0,2,3,0
83ba5ef2f579344b943f83c77d7a77f8,1,50566,NCBIGene:24,ABCA4,7932,MONDO:0007932,age related macular degeneration 2,0,0,2,0.09578709331660196,0.021505376344086023,0.021505376344086023,1,1,2,0,93,109,7,1,6,2,0,2,3,0
91b3aeb0b5fcbef1de9f459c2265d47b,1,50625,NCBIGene:190,NR0B1,10226,MONDO:0010226,"46,XY sex reversal 2",0,0,2,0.10773809523809524,0.019801980198019802,0.019801980198019802,1,1,2,0,101,110,8,1,7,2,0,2,4,0
91b3aeb0b5fcbef1de9f459c2265d47b,1,50625,NCBIGene:190,NR0B1,10226,MONDO:0010226,"46,XY sex reversal 2",0,0,2,0.10773809523809524,0.019801980198019802,0.019801980198019802,1,1,2,0,101,110,8,1,7,2,0,2,4,0
a1f174cf2cab88be6b1733ec5c42debf,1,50582,NCBIGene:70,ACTC1,13011,MONDO:0013011,atrial septal defect 5,0,0,2,0.03289699423552018,0.022727272727272728,0.022727272727272728,1,1,2,0,88,105,7,1,6,2,0,2,3,0
a1f174cf2cab88be6b1733ec5c42debf,1,50582,NCBIGene:70,ACTC1,13011,MONDO:0013011,atrial septal defect 5,0,0,2,0.03289699423552018,0.022727272727272728,0.022727272727272728,1,1,2,0,88,105,7,1,6,2,0,2,3,0
b191bab0ea0c8ed5fd97b371c1fd1112,1,50616,NCBIGene:174,AFP,14425,MONDO:0014425,obsolete hereditary persistence of alpha-fetoprotein,0,0,2,0.0746230721525808,0.5,0.5,1,1,2,0,4,10,4,1,3,2,0,2,2,0
b191bab0ea0c8ed5fd97b371c1fd1112,1,50616,NCBIGene:174,AFP,14425,MONDO:0014425,obsolete hereditary persistence of alpha-fetoprotein,0,0,2,0.0746230721525808,0.5,0.5,1,1,2,0,4,10,4,1,3,2,0,2,2,0
c655729a5cac63815794e6deec7db15b,1,50604,NCBIGene:126,ADH1C,7079,MONDO:0007079,alcohol dependence,0,0,2,0.16136363636363638,0.0625,0.0625,1,1,2,0,32,38,6,1,14,2,0,8,4,0
c655729a5cac63815794e6deec7db15b,1,50604,NCBIGene:126,ADH1C,7079,MONDO:0007079,alcohol dependence,0,0,2,0.16136363636363638,0.0625,0.0625,1,1,2,0,32,38,6,1,14,2,0,8,4,0
cfb0037a16b0ddbdedbdb0b454d0a39c,1,50616,NCBIGene:174,AFP,14424,MONDO:0014424,obsolete congenital deficiency in alpha-fetoprotein,0,0,2,2.00046533271289,0.5,0.5,1,1,2,0,4,10,3,1,3,2,0,2,2,0
